116  5.610658e+08  9.701413e+00  -1.590379e+02  -7.839656e+01  -4.619000e+01  1.449600e+02  -1.569600e+02  2.669863e+01  1.917808e+00
126  5.188781e+08  -1.538422e+00  -2.214095e+02  2.353970e+02  4.796000e+01  1.708000e+01  0.000000e+00  2.601370e+01  2.369863e+00
130  5.057288e+08  -8.023867e+00  -1.625963e+02  -1.460028e+01  1.052900e+02  1.564200e+02  -3.787001e+01  2.580822e+01  1.794521e+00
133  4.862110e+08  1.352499e+02  4.647902e+01  2.978088e+02  -1.281000e+01  1.073000e+01  5.901999e+01  2.545205e+01  1.013699e+00
134  4.861452e+08  2.037216e+02  -1.382545e+02  3.383080e+02  -5.906000e+01  2.528000e+01  -3.474001e+01  2.545205e+01  1.575342e+00
138  4.722493e+08  7.915775e+01  -1.088238e+02  -2.576720e+02  1.064700e+02  2.060000e+01  -1.669999e+00  2.520548e+01  1.890411e+00
139  4.718233e+08  4.445901e+01  6.860017e+01  -1.044614e+02  -1.317600e+02  9.029000e+01  5.969000e+01  2.520548e+01  2.123288e+00
141  4.650781e+08  1.076092e+01  2.230415e+02  -9.520013e+01  2.921000e+01  -1.204500e+02  1.136100e+02  2.508219e+01  1.315068e+00
151  4.314849e+08  7.826680e+01  -5.345409e+01  -1.656772e+02  -1.795000e+01  4.506000e+01  1.976100e+02  2.446575e+01  2.150685e+00
159  4.164575e+08  2.431988e+02  1.400257e+02  2.156946e+02  -4.072000e+01  3.295000e+01  2.248001e+01  2.417808e+01  1.356164e+00
160  4.129986e+08  3.331014e+00  -1.224851e+01  -3.905849e+01  2.410000e+01  -3.274100e+02  1.297800e+02  9.698630e+00  2.150685e+00
172  3.904644e+08  -2.556721e+01  1.883348e+02  -1.324633e+02  -8.090000e+00  -5.926000e+01  -7.340001e+01  2.368493e+01  2.095890e+00
175  3.847726e+08  1.827563e+02  1.462570e+02  -2.929741e+02  -1.536100e+02  -1.359400e+02  -2.518001e+01  2.354795e+01  2.589041e+00
184  3.766192e+08  -2.246656e+02  -9.919467e+01  -8.722442e+01  -1.203400e+02  -1.195600e+02  -7.132001e+01  2.349315e+01  1.575342e+00
185  3.748315e+08  2.094927e+01  -1.067530e+01  1.396832e+02  -2.742000e+01  -1.333300e+02  -2.030500e+02  2.346575e+01  1.410959e+00
191  3.651288e+08  -5.117187e+01  9.870237e+01  -7.125294e+01  1.114900e+02  -1.578900e+02  1.598300e+02  2.313698e+01  2.191781e+00
194  3.819534e+08  -1.794761e+02  2.619595e+01  1.509846e+02  1.218000e+01  -7.846000e+01  -1.809300e+02  2.349315e+01  2.575342e+00
201  3.470329e+08  8.414489e+00  -2.592306e+01  -2.623876e+01  1.612000e+02  3.117200e+02  1.223500e+02  1.352055e+01  1.315068e+00
204  3.442575e+08  2.957245e+01  2.249036e+01  -1.933861e+01  -2.115300e+02  7.006000e+01  2.475400e+02  2.090411e+01  1.315068e+00
208  3.429178e+08  -4.669307e+01  5.127354e+01  2.045377e+02  1.578200e+02  7.860001e+00  6.041000e+01  2.267123e+01  1.630137e+00
211  3.394425e+08  -2.235927e+01  -3.108947e+01  5.545403e+01  -1.412700e+02  -1.229000e+01  3.139100e+02  2.002740e+01  1.630137e+00
218  3.260795e+08  -3.259739e+02  1.954998e+02  1.350934e+02  -9.039000e+01  -6.484000e+01  -8.479001e+01  2.227397e+01  2.315068e+00
219  3.256329e+08  -1.022876e+02  -2.727687e+01  -2.868445e+02  -1.654000e+01  8.902000e+01  1.448999e+01  2.227397e+01  1.397260e+00
222  3.221342e+08  -1.105924e+02  9.985014e+00  -4.843081e+01  -1.175000e+01  3.387000e+01  1.119700e+02  2.227397e+01  1.479452e+00
225  3.180315e+08  5.553029e+01  3.795216e+02  7.577322e+01  -1.405000e+01  -3.362000e+01  -5.634000e+01  2.209589e+01  1.465753e+00
229  3.125288e+08  6.102044e+01  -6.655341e+01  3.935814e+01  -6.339000e+01  2.097800e+02  1.850300e+02  2.201370e+01  8.904110e-01
242  2.944164e+08  -8.556828e+01  9.693921e+01  3.700771e+01  1.560600e+02  -1.705400e+02  8.336999e+01  2.153425e+01  2.054795e+00
244  2.932438e+08  1.704784e+02  1.443493e+02  2.067410e+02  5.025000e+01  5.106000e+01  7.353000e+01  2.150685e+01  1.273973e+00
253  2.806685e+08  1.039196e+02  3.109749e+01  3.342118e+02  -2.660000e+00  -3.318000e+01  -4.578000e+01  2.121918e+01  1.287671e+00
265  2.704274e+08  2.041470e+02  2.216930e+01  -8.583717e+01  -2.357300e+02  2.554000e+01  -4.060001e+01  2.093151e+01  1.876712e+00
268  2.636000e+08  3.181988e+01  -1.506368e+02  1.749344e+02  -5.605000e+01  5.648000e+01  -1.070100e+02  2.076712e+01  1.164384e+00
273  2.549945e+08  1.287457e+01  2.466556e+01  1.341436e+02  -5.141000e+01  -5.419000e+01  -1.597800e+02  1.831507e+01  8.767123e-01
279  2.519795e+08  -1.209600e+02  -2.192450e+02  1.916096e+02  3.250000e+01  7.230000e+00  -9.806000e+01  2.045205e+01  1.520548e+00
282  2.461151e+08  4.055276e+01  3.488869e+01  9.656731e+01  1.250200e+02  -2.064000e+02  1.650500e+02  2.031507e+01  2.041096e+00
284  2.483479e+08  -3.821704e+01  2.589175e+02  -1.780153e+02  3.640000e+01  -1.101000e+02  -1.539600e+02  2.034247e+01  1.602740e+00
285  2.437630e+08  1.398491e+01  1.287724e+01  -4.397876e+01  1.255300e+02  -1.105500e+02  -3.074600e+02  1.386301e+01  1.397260e+00
289  2.410178e+08  4.157213e+01  1.586312e+02  5.066353e+01  4.158000e+01  4.325000e+01  -9.896001e+01  2.016438e+01  1.095890e+00
290  2.401082e+08  3.240769e+02  -9.946223e+01  -2.050206e+02  1.034000e+01  2.044000e+01  2.760009e+00  2.012329e+01  1.493151e+00
294  2.373616e+08  8.422785e+01  8.855947e+00  -5.369489e+01  -7.217000e+01  1.667800e+02  1.704100e+02  2.005479e+01  1.054795e+00
297  2.357068e+08  5.339790e+01  -6.590593e+01  6.133348e+01  2.130700e+02  -1.252100e+02  -9.855000e+01  1.163014e+01  2.246575e+00
300  2.331205e+08  4.133133e+01  -4.339951e+01  8.190015e+01  1.329300e+02  -7.224000e+01  -1.112200e+02  1.624658e+01  1.301370e+00
305  2.244466e+08  -6.560360e+01  -2.580426e+02  -4.526033e+01  -1.217000e+01  1.266300e+02  1.336700e+02  1.967123e+01  2.246575e+00
341  2.005192e+08  7.448898e+01  -1.477419e+02  1.105790e+01  4.885000e+01  -1.654300e+02  -6.963001e+01  1.969863e+01  1.493151e+00
347  1.989288e+08  1.959493e+02  -6.185792e+00  -1.120719e+02  -4.364000e+01  8.923000e+01  9.106000e+01  1.893151e+01  1.191781e+00
354  1.974699e+08  -1.872378e+02  2.437018e+02  2.400672e+02  -2.970000e+01  -1.134000e+02  -1.023300e+02  1.884932e+01  1.410959e+00
362  1.919384e+08  -1.848780e+01  1.647046e+01  -2.465218e+01  -1.097700e+02  -8.852000e+01  2.411200e+02  1.736986e+01  8.767123e-01
363  1.915205e+08  -8.970730e+01  1.902959e+02  -4.903146e+01  9.410000e+00  -1.007400e+02  9.789999e+01  1.867123e+01  9.863014e-01
365  1.911055e+08  1.941353e+02  -1.896565e+02  5.067824e+01  -9.312000e+01  4.243000e+01  -5.740001e+01  1.865753e+01  1.287671e+00
373  1.847425e+08  -1.865796e+02  -1.577777e+02  1.072600e+02  -5.756000e+01  -3.157000e+01  1.975000e+01  1.847945e+01  1.082192e+00
388  1.753822e+08  4.057952e+01  -1.115181e+02  -2.629134e+02  2.426000e+01  9.390000e+00  1.250700e+02  1.812329e+01  1.027397e+00
399  1.685397e+08  1.172410e+02  -8.272956e+01  -3.512321e+02  -1.708700e+02  -5.262000e+01  4.138998e+01  1.787671e+01  1.739726e+00
400  1.680726e+08  -1.338560e+01  8.294360e+01  3.329944e+01  -1.375700e+02  2.142700e+02  3.350000e+01  1.865753e+01  9.041096e-01
402  1.676753e+08  6.327590e+01  1.299256e+02  5.687072e+01  2.010000e+00  1.212900e+02  1.224300e+02  1.753425e+01  1.109589e+00
425  1.593562e+08  5.823791e+01  7.592572e+01  -2.968616e+01  -1.115300e+02  -1.925700e+02  -1.169500e+02  1.767123e+01  1.424658e+00
431  1.570452e+08  5.182469e+00  1.272849e+02  -5.550354e+00  -1.407500e+02  2.742000e+01  1.657200e+02  1.747945e+01  1.575342e+00
435  1.550658e+08  -6.772260e+01  -2.006983e+02  -5.265812e+01  2.008000e+01  -1.367300e+02  -7.822000e+01  2.454795e+01  1.041096e+00
442  1.512671e+08  -1.329731e+00  -1.455587e+02  3.689266e+01  1.362400e+02  4.950001e+00  -9.650000e+01  1.732877e+01  1.123288e+00
443  1.508534e+08  8.978221e+01  5.282801e+01  6.168397e+01  2.162900e+02  8.446000e+01  7.288998e+01  2.176712e+01  9.863014e-01
444  1.507795e+08  -3.151756e+00  -9.441353e+01  4.087784e+01  -6.234000e+01  2.827400e+02  8.994000e+01  1.147945e+01  2.000000e+00
445  1.501027e+08  9.230511e-01  5.618578e+01  -3.079115e+01  -2.450000e+00  -1.092400e+02  -9.615001e+01  1.724658e+01  8.356164e-01
449  1.488534e+08  2.332593e+02  -7.098941e+01  2.169855e+02  -9.716000e+01  4.677000e+01  5.489990e+00  1.715068e+01  1.109589e+00
455  1.473781e+08  -8.802441e+00  -7.303083e+01  9.847763e+01  3.050000e+00  -1.405000e+01  1.179700e+02  1.723288e+01  1.013699e+00
458  1.469973e+08  9.677333e+01  3.127328e+02  1.589884e+02  1.485000e+01  6.877000e+01  -4.081000e+01  1.708219e+01  1.219178e+00
460  1.469356e+08  7.717252e+01  6.687179e+01  1.365114e+02  -1.209700e+02  -1.439000e+02  -7.242000e+01  1.713699e+01  1.041096e+00
471  1.433575e+08  3.942637e+01  6.463238e+01  1.127074e+02  8.709000e+01  4.494000e+01  1.561000e+02  1.689041e+01  8.493151e-01
472  1.428712e+08  -7.573042e+01  -2.850225e+01  -8.644719e+01  1.820300e+02  -1.847900e+02  1.618600e+02  1.700000e+01  1.575342e+00
476  1.743301e+08  -1.793317e+02  -2.951092e+01  3.406625e+02  -5.768000e+01  -5.756000e+01  -1.228300e+02  1.808219e+01  2.726027e+00
480  1.406000e+08  -4.751713e+00  1.564105e+01  -2.667286e+02  6.426000e+01  8.010000e+01  5.373001e+01  1.683562e+01  1.410959e+00
481  1.405466e+08  -4.925086e+01  7.352044e+01  -7.433781e+01  -4.170000e+00  -7.940000e+00  4.616998e+01  1.271233e+01  1.273973e+00
487  1.375068e+08  7.483679e+01  -7.150043e+01  -7.473646e+01  -1.038700e+02  -1.085000e+01  -1.175900e+02  1.683562e+01  1.246575e+00
490  1.368345e+08  3.981432e+01  1.848777e+00  3.683835e+02  3.961000e+01  3.373000e+01  -3.821001e+01  1.680822e+01  1.068493e+00
501  1.344618e+08  2.232716e+02  1.569563e+02  2.146886e+02  5.162000e+01  4.355000e+01  5.226999e+01  1.308219e+01  1.136986e+00
512  1.308516e+08  -1.420751e+02  -2.310841e+01  -3.386879e+02  -4.200000e-01  1.128900e+02  1.207300e+02  1.643836e+01  1.534247e+00
514  1.305895e+08  3.644048e+00  1.886504e+01  -2.430062e+02  -7.113000e+01  1.128500e+02  4.948001e+01  1.268493e+01  1.178082e+00
515  1.303148e+08  1.619488e+01  7.495451e+01  -2.132920e+01  -6.785000e+01  8.690000e+01  1.902400e+02  1.295890e+01  1.041096e+00
529  1.266268e+08  -9.009257e+01  -3.258776e+01  -2.501057e+02  6.995000e+01  9.320000e+01  1.533900e+02  1.626027e+01  1.863014e+00
539  1.247049e+08  2.340272e+01  -1.278360e+02  6.715807e+01  -7.767000e+01  -1.249500e+02  -1.563200e+02  1.643836e+01  1.273973e+00
543  1.237419e+08  -1.016160e+01  -4.675996e+01  6.670591e+01  -1.503000e+01  1.035700e+02  1.741900e+02  1.120548e+01  9.726027e-01
548  1.229633e+08  3.585182e-01  1.348455e+00  2.329436e+01  9.392000e+01  3.443000e+01  3.370800e+02  1.163014e+01  7.534247e-01
554  1.216971e+08  -1.285103e+02  1.573924e+02  2.616238e+02  2.400000e+01  -3.006000e+01  2.706000e+01  1.605479e+01  9.589041e-01
563  1.198408e+08  -1.159594e+02  -2.429072e+02  -1.606686e+02  9.580000e+00  5.470000e+01  -5.387001e+01  1.597260e+01  1.328767e+00
564  1.197670e+08  1.735793e+02  -7.547629e+00  -2.215860e+02  -5.643000e+01  1.423000e+01  7.670999e+01  1.595890e+01  8.493151e-01
570  1.188737e+08  -2.482342e+02  9.618739e+01  -2.566005e+02  9.284000e+01  -1.391700e+02  6.607001e+01  1.591781e+01  1.287671e+00
574  1.180911e+08  -5.711152e+01  -2.391914e+00  9.766963e+01  7.406000e+01  1.339000e+01  -1.071700e+02  1.600000e+01  6.027397e-01
579  1.165666e+08  1.279725e+02  -1.577857e+02  1.149708e+02  -9.811000e+01  5.610000e+01  -9.748001e+01  1.583562e+01  1.438356e+00
581  1.159889e+08  1.391267e+01  1.074700e+02  3.863616e+02  5.551000e+01  -3.289000e+01  1.885001e+01  1.584932e+01  9.178082e-01
584  1.152021e+08  -9.991438e+01  -4.495131e+01  -1.203861e+02  1.516700e+02  -1.437000e+02  1.679300e+02  1.575342e+01  1.726027e+00
594  1.132966e+08  1.575877e+01  -2.397261e+01  7.197122e-01  -1.329200e+02  -8.874000e+01  3.388100e+02  1.304110e+01  7.671233e-01
597  1.121451e+08  -2.709225e+01  -1.934664e+01  1.347415e+02  8.418000e+01  8.546000e+01  -6.627001e+01  1.567123e+01  7.397260e-01
598  1.120836e+08  -2.039009e+02  2.141989e+02  -9.364298e+01  2.100000e+01  -6.388000e+01  9.025000e+01  1.561644e+01  1.205479e+00
600  1.119484e+08  3.542113e+01  -6.130940e+01  -7.633642e+01  6.638000e+01  -9.231000e+01  4.676999e+01  1.705479e+01  7.671233e-01
602  1.116656e+08  -3.310306e+02  -1.636612e+01  -9.365769e+01  3.752000e+01  -3.003000e+01  -1.747200e+02  1.558904e+01  1.273973e+00
604  1.113788e+08  8.338506e+01  -1.934316e+02  2.184303e+02  -1.851000e+01  -1.149300e+02  -1.233000e+02  1.557534e+01  1.205479e+00
608  1.108215e+08  2.828526e+02  -3.902505e+01  -3.891000e+01  -3.417000e+01  1.740000e+01  1.608900e+02  1.554795e+01  9.315068e-01
610  1.105552e+08  -3.266802e+00  -1.059504e+01  4.345034e+00  -7.191000e+01  5.630001e+00  -4.286400e+02  5.726027e+00  8.904110e-01
615  1.095922e+08  -1.106057e+01  -1.056855e+02  5.923454e+01  -1.220900e+02  -1.485400e+02  -1.539100e+02  1.556164e+01  1.027397e+00
617  1.093790e+08  -7.715646e+01  2.542701e+02  -5.853355e+01  -7.388000e+01  5.275000e+01  5.149994e+00  1.557534e+01  1.027397e+00
619  1.087399e+08  9.742348e+01  -1.273919e+02  2.577791e+02  -6.422000e+01  9.279000e+01  -1.354600e+02  1.545205e+01  1.753425e+00
621  1.081456e+08  -1.004816e+02  -1.676343e+02  2.371575e+01  -8.375000e+01  -9.578000e+01  -3.468001e+01  1.584932e+01  1.095890e+00
622  1.078711e+08  -2.160611e+02  1.650471e+02  -1.077670e+02  -8.886000e+01  3.765000e+01  7.013000e+01  1.545205e+01  1.273973e+00
628  1.069941e+08  5.970676e+01  -3.103864e+01  -1.622057e+02  9.275000e+01  -6.901000e+01  -6.926001e+01  1.464384e+01  8.904110e-01
629  1.069696e+08  -4.102365e+01  -1.804259e+02  2.463613e+02  1.695000e+01  2.047000e+02  -1.270200e+02  1.536986e+01  1.000000e+00
630  1.064163e+08  -1.067236e+02  7.137200e+01  -5.556641e+01  2.549000e+01  -6.106000e+01  -2.044700e+02  1.542466e+01  1.506849e+00
636  1.060681e+08  -2.772635e+01  -1.142846e+02  -5.639983e+01  7.448000e+01  3.730000e+00  -1.172900e+02  1.613699e+01  9.726027e-01
640  1.052321e+08  1.309771e+02  3.817717e+02  -1.975064e+01  -7.091000e+01  -2.428000e+01  1.086500e+02  1.528767e+01  1.287671e+00
642  1.049699e+08  -2.093830e+02  2.388832e+02  -3.481245e+01  2.949000e+01  -4.054000e+01  8.275000e+01  1.527397e+01  1.150685e+00
651  1.033758e+08  -6.258294e+01  -7.463346e+01  -6.268996e+01  1.294600e+02  1.318200e+02  1.070600e+02  1.521918e+01  1.260274e+00
658  1.028636e+08  1.929313e+01  8.822239e+01  -1.814493e+02  -1.603000e+01  -1.747000e+01  1.641100e+02  1.516438e+01  7.808219e-01
660  1.028226e+08  6.767979e+01  8.517765e+01  -3.478529e+02  -2.796000e+01  -1.538500e+02  -3.330000e+01  1.516438e+01  1.547945e+00
666  1.025685e+08  -7.684075e+01  2.021190e+02  3.448470e+01  -1.319000e+01  1.910000e+01  -4.000900e-02  1.526027e+01  8.904110e-01
668  1.024496e+08  -3.611955e-01  1.081924e+02  -3.127140e+01  2.487000e+01  -9.689000e+01  1.000000e+01  1.569863e+01  5.890411e-01
676  1.014826e+08  1.039651e+02  8.460509e+01  3.391200e+02  3.428000e+01  -3.840000e+01  6.851001e+01  1.510959e+01  7.945205e-01
682  1.005892e+08  -2.129441e+01  3.401380e+01  -4.646297e+01  6.850000e+01  -2.315700e+02  1.033900e+02  1.390411e+01  1.000000e+00
683  1.005770e+08  5.784459e+00  1.205051e+02  2.426290e+01  -1.535000e+01  -2.588500e+02  -6.299001e+01  1.508219e+01  9.041096e-01
691  9.994589e+07  -5.527076e+01  9.268782e+01  -2.703393e+02  1.047400e+02  2.834000e+01  1.126500e+02  1.502740e+01  1.109589e+00
693  9.945822e+07  1.982288e+01  -2.358198e+01  -1.149441e+02  -8.607000e+01  1.699980e-01  2.672200e+02  1.505479e+01  1.397260e+00
694  9.944178e+07  -5.741920e+01  9.082834e+01  -1.832861e+01  -7.456000e+01  1.171500e+02  1.114900e+02  1.963014e+01  8.493151e-01
714  9.712247e+07  8.700235e+01  -8.226937e+01  6.391802e+01  -1.066300e+02  1.084400e+02  -2.014800e+02  1.502740e+01  1.520548e+00
719  9.661849e+07  -1.091636e+02  1.688516e+01  1.138204e+02  -1.428900e+02  -8.625000e+01  -1.483900e+02  1.298630e+01  1.808219e+00
721  9.641767e+07  -1.079275e+02  9.840536e+00  1.388525e+02  9.940000e+00  -1.449900e+02  3.319000e+01  1.486301e+01  1.109589e+00
731  9.488507e+07  2.838613e+02  -1.320366e+02  -9.516669e+01  2.010000e+01  -1.921000e+01  2.582999e+01  1.478082e+01  7.534247e-01
733  9.468836e+07  1.383000e+02  1.936376e+02  4.894451e+01  1.080500e+02  6.632000e+01  1.576500e+02  1.475342e+01  1.301370e+00
744  9.323781e+07  -1.962222e+01  3.877086e+01  9.639876e+01  -4.040000e+00  -3.984000e+01  -2.659800e+02  1.483562e+01  1.164384e+00
745  9.323370e+07  2.873528e+02  1.678778e+02  -1.705051e+02  3.062000e+01  2.872000e+01  8.541998e+01  1.468493e+01  1.164384e+00
750  9.276233e+07  -2.457727e+01  -1.119007e+02  -1.923962e+01  9.100000e+00  2.111200e+02  -4.250000e+01  1.475342e+01  1.013699e+00
760  9.097986e+07  -1.495880e+01  -3.079061e+02  -2.535076e+02  3.277000e+01  5.625000e+01  8.566000e+01  1.457534e+01  8.630137e-01
763  9.048808e+07  -1.389234e+02  8.457834e+01  1.502876e+02  1.898500e+02  1.093000e+01  1.797000e+01  1.453425e+01  1.547945e+00
769  9.009466e+07  4.439747e+01  -5.524401e+01  7.597120e+00  1.115500e+02  -3.461000e+01  -2.348600e+02  1.584932e+01  1.178082e+00
771  8.984890e+07  1.749625e+02  -7.015197e+01  1.560975e+02  -8.783000e+01  2.186000e+01  1.671200e+02  1.450685e+01  9.315068e-01
772  8.979151e+07  8.435092e+01  -1.445473e+02  -9.323764e+01  3.587000e+01  2.887000e+01  -3.909000e+01  1.728767e+01  9.589041e-01
774  8.924644e+07  1.081443e+01  -7.034193e+01  1.536962e+02  -1.336600e+02  8.676000e+01  -1.338400e+02  1.447945e+01  1.465753e+00
775  8.924233e+07  3.656625e+01  -1.159300e+01  -1.606031e+02  1.072100e+02  8.424000e+01  1.881200e+02  1.449315e+01  8.219178e-01
778  8.871781e+07  -5.734429e+01  -3.131716e+02  -1.024802e+02  3.077000e+01  1.982400e+02  -6.739000e+01  1.443836e+01  1.424658e+00
783  8.757452e+07  -1.835670e+01  -1.743392e+02  2.552079e+02  -2.617000e+01  4.530000e+01  -6.790009e+00  1.253425e+01  1.219178e+00
785  8.695575e+07  -1.629548e+02  -8.807256e+01  -3.461352e+02  9.641000e+01  4.506000e+01  -1.088600e+02  1.434247e+01  1.013699e+00
786  9.730685e+07  -6.760756e+01  1.631662e+02  1.964483e+02  -4.412000e+01  -1.843300e+02  -1.906600e+02  1.489041e+01  1.397260e+00
787  8.650918e+07  2.837115e+01  2.532668e+02  -1.185801e+02  -4.941000e+01  1.244100e+02  1.367100e+02  1.431507e+01  1.178082e+00
793  8.575096e+07  1.074513e+02  -3.261719e+01  2.725091e+02  -5.603000e+01  1.976000e+02  -1.452800e+02  1.427397e+01  1.232877e+00
795  8.561164e+07  -8.133571e-01  -1.354639e+02  -3.587984e+02  3.611000e+01  -6.641000e+01  1.106000e+02  1.427397e+01  1.178082e+00
805  8.348904e+07  -9.111997e+01  2.095409e+02  2.127783e+02  1.757000e+01  -1.777000e+01  1.800000e+01  1.416438e+01  7.123288e-01
818  8.212041e+07  3.493151e+01  9.059289e+01  2.546286e+02  -5.550000e+00  -3.212000e+01  -6.729001e+01  1.413699e+01  8.356164e-01
821  8.177205e+07  1.237077e+02  -8.874679e+01  -3.264113e+02  -9.740000e+01  7.463000e+01  1.082500e+02  1.315068e+01  1.082192e+00
822  8.159986e+07  -3.093429e+01  -1.836981e+02  4.933380e+01  1.081100e+02  6.230000e+00  -1.656900e+02  1.409589e+01  8.904110e-01
832  8.039932e+07  1.115475e+02  4.111462e+01  1.984000e+02  -2.360000e+00  -1.287000e+01  6.029001e+01  1.413699e+01  8.082192e-01
834  8.021493e+07  -8.335831e+01  -6.767445e+01  -1.946437e+00  2.026500e+02  1.449900e+02  8.399994e+00  1.431507e+01  7.397260e-01
835  8.013699e+07  -2.079944e+01  1.065122e+01  -3.302895e+02  -1.239200e+02  -1.438600e+02  7.086999e+01  1.395890e+01  1.095890e+00
839  7.993616e+07  -3.183594e+01  -9.790508e+01  -3.338386e+02  7.510000e+00  2.084000e+01  -5.522000e+01  1.394521e+01  1.438356e+00
840  7.989932e+07  -1.247084e+02  7.898919e+01  6.565577e+01  -1.397200e+02  2.867000e+01  9.882999e+01  1.526027e+01  8.082192e-01
845  7.950589e+07  -4.269317e+01  -6.285050e+01  -1.850653e+02  3.809000e+01  -3.612000e+01  1.618200e+02  1.397260e+01  9.315068e-01
847  7.939945e+07  7.856913e+01  -4.925621e+01  -3.960028e+01  2.017200e+02  -8.185000e+01  -3.944000e+01  1.510959e+01  8.082192e-01
849  7.935027e+07  8.404324e+01  1.205051e+01  -8.934477e+01  -1.148200e+02  1.126200e+02  -2.137100e+02  1.426027e+01  1.301370e+00
850  7.916986e+07  5.512361e+01  9.617134e+01  -5.190229e+01  4.244000e+01  8.206000e+01  6.919998e+01  1.417808e+01  6.164384e-01
852  7.889534e+07  2.172892e+02  -5.986462e+01  1.243565e+02  1.418100e+02  4.137000e+01  9.166000e+01  1.427397e+01  7.945205e-01
858  7.846507e+07  1.874759e+02  9.164169e+01  1.696369e+02  1.027200e+02  -5.900000e+01  1.395999e+01  1.391781e+01  1.219178e+00
867  7.769055e+07  1.014314e+02  4.589576e+01  3.555718e+02  7.760000e+00  -3.978000e+01  -2.178000e+01  1.300000e+01  6.712329e-01
868  7.745288e+07  8.053831e+01  2.196593e+00  -3.690858e+02  -6.214000e+01  6.163000e+01  1.063200e+02  1.382192e+01  1.698630e+00
870  7.715795e+07  -2.904993e+02  -1.546072e+02  2.225894e+01  8.524000e+01  4.305000e+01  -1.192600e+02  1.378082e+01  1.000000e+00
880  1.274627e+08  -2.335269e+02  1.832620e+02  1.010033e+02  6.205000e+01  -8.523000e+01  -1.361400e+02  1.628767e+01  1.863014e+00
882  7.648178e+07  2.197319e+02  -7.485820e+01  2.070794e+02  -1.015300e+02  4.637000e+01  7.999870e-01  8.602740e+00  1.013699e+00
883  7.639575e+07  4.759471e+01  2.636879e+02  1.715887e+02  -7.402000e+01  -9.635000e+01  1.217200e+02  1.373973e+01  8.219178e-01
890  7.602685e+07  -2.144531e+02  1.279056e+02  2.798989e+01  1.618200e+02  -1.619000e+01  -1.557300e+02  1.371233e+01  1.027397e+00
